CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,year,net_income_avg,net_income_avg_household,gini,p80_p20
0801910109,08019,109,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12763,29892,26.1,2.3
0801910109,08019,109,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12380,29280,25.8,2.2
0801910109,08019,109,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12147,28542,26.5,2.2
0801910111,08019,111,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,13800,33266,30.4,2.6
0801910111,08019,111,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13187,31497,29.9,2.5
0801910111,08019,111,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12759,31076,29.2,2.5
0801910111,08019,111,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12785,30961,28.8,2.4
0801910134,08019,134,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12303,27695,26.4,2.4
0801910134,08019,134,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,11892,26141,25.5,2.4
0801910134,08019,134,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,11832,26167,27.5,2.3
0801910134,08019,134,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,11550,25861,27.3,2.3
0801910029,08019,029,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,13794,34792,28.9,2.4
0801910029,08019,029,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13068,33664,29.1,2.5
0801910029,08019,029,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12954,33430,31.2,2.7
0801910029,08019,029,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13121,33576,30.9,2.7
0801910031,08019,031,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14880,34387,31.5,2.7
0801910031,08019,031,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14296,32266,32.8,2.9
0801910031,08019,031,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,13810,31604,32.3,2.7
0801910031,08019,031,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13295,30467,32.2,2.9
0801910046,08019,046,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,18128,39443,31.5,2.7
0801910046,08019,046,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16954,37863,33.1,2.7
0801910046,08019,046,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,16395,36873,33.1,2.6
0801910046,08019,046,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15931,36537,33.8,3.1
0801910048,08019,048,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16922,40417,33.4,3
0801910048,08019,048,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16059,37308,33.1,3.1
0801910048,08019,048,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,16130,37889,33.4,3.1
0801910048,08019,048,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,16165,38353,34,3.1
0801910063,08019,063,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16192,40551,29.8,2.5
0801910063,08019,063,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16097,39803,32.5,2.6
0801910063,08019,063,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15210,38393,30,2.8
0801910063,08019,063,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15147,39041,31.1,2.7
0801910065,08019,065,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16557,41471,31.8,2.7
0801910065,08019,065,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16078,39877,32.7,2.9
0801910065,08019,065,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15368,38223,33.3,3
0801910065,08019,065,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15050,37980,32.6,2.9
0801910080,08019,080,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,23785,67369,45.6,4.5
0801910080,08019,080,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,21014,59041,44.2,4.6
0801910080,08019,080,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,20913,59425,46,5.7
0801910080,08019,080,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,19409,54724,43.1,4.8
0801910082,08019,082,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,7109,22390,32.8,3.1
0801910082,08019,082,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,6957,21084,30.1,2.6
0801910082,08019,082,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,6790,19879,32,3
0801910082,08019,082,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,6418,19172,33.4,3.2
0801910097,08019,097,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16799,42011,30.8,2.5
0801910097,08019,097,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16026,39885,32.6,2.7
0801910097,08019,097,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,16312,40258,33.3,2.8
0801910097,08019,097,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15274,37822,31.1,2.6
0801910099,08019,099,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,11363,30826,30.4,2.6
0801910099,08019,099,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,10802,28735,32.7,2.8
0801910099,08019,099,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,10540,28115,33.1,3.1
0801910099,08019,099,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,10175,26726,35.4,3.6
0801910112,08019,112,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,17267,43225,27.4,2.3
0801910112,08019,112,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16701,42182,27.7,2.3
0801910112,08019,112,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,16704,42638,28.6,2.3
0801910112,08019,112,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15696,41012,28.7,2.6
0801910114,08019,114,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,11679,28841,28.4,2.6
0801910114,08019,114,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,11320,27728,27.5,2.5
0801910114,08019,114,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,11084,27001,28.6,2.5
0801910114,08019,114,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,10831,26416,28.8,2.6
0801910116,08019,116,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,11833,28130,29.1,2.6
0801910116,08019,116,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,11578,27504,29,2.8
0801910116,08019,116,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,11359,27270,29.2,2.8
0801910116,08019,116,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,11369,27265,28.2,2.7
0801910129,08019,129,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14597,39620,24.1,2
0801910129,08019,129,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14183,39110,24.1,2.1
0801910129,08019,129,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14434,40177,24.2,1.9
0801910129,08019,129,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13672,37757,24.6,2.1
0801910131,08019,131,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,15815,43414,25.9,2.3
0801910131,08019,131,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,15045,41754,26.3,2.2
0801910131,08019,131,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15106,42092,26.6,2.4
0801910131,08019,131,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,14850,41444,27.2,2.4
0801910236,08019,236,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,13739,31384,26,2.2
0801910236,08019,236,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13353,30067,26.9,2.3
0801910236,08019,236,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,13028,29358,25.9,2.2
0801910236,08019,236,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12772,28535,26.7,2.2
0801910050,08019,050,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16945,41525,31.6,3.1
0801910050,08019,050,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16104,39712,30.6,2.9
0801910050,08019,050,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15837,39780,31.8,2.9
0801910050,08019,050,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15539,39043,31.2,2.9
0801910052,08019,052,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,22314,57632,33.8,2.8
0801910052,08019,052,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,22065,56756,33.5,3.1
0801910052,08019,052,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,21522,55224,33.9,3.1
0801910052,08019,052,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,20814,53426,33.9,3.1
0801910059,08019,059,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16781,38647,37.1,3.3
0801910059,08019,059,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,15703,36589,37.3,3.1
0801910059,08019,059,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15170,35200,35.2,2.9
0801910059,08019,059,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,14764,33844,36,3.2
0801910061,08019,061,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,17455,42664,30.5,2.5
0801910061,08019,061,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,17210,42322,30.3,2.5
0801910061,08019,061,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,16601,41770,31.5,2.6
0801910061,08019,061,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,16059,40454,31.4,2.7
0801910084,08019,084,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,8632,24250,31.6,2.8
0801910084,08019,084,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,8472,23034,30.5,2.8
0801910084,08019,084,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,8389,22693,30.3,2.7
0801910084,08019,084,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,8006,22315,30.9,2.6
0801910086,08019,086,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,9101,24816,31.4,2.9
0801910086,08019,086,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,8742,23618,32,2.8
0801910086,08019,086,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,8634,23165,33.3,3
0801910086,08019,086,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,8157,22064,35.1,3.4
0801910091,08019,091,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,11670,29618,28.3,2.6
0801910091,08019,091,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,11350,27953,28.3,2.7
0801910091,08019,091,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,10954,27469,28.9,2.6
0801910091,08019,091,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,11093,27589,29.7,2.5
0801910093,08019,093,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14756,37404,25.9,2.2
0801910093,08019,093,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14373,36021,26.7,2.3
0801910093,08019,093,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14392,37058,27.8,2.3
0801910093,08019,093,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,14097,36979,29.1,2.2
0801910095,08019,095,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12709,30855,33.5,2.7
0801910095,08019,095,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12364,29207,33.6,2.8
0801910095,08019,095,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,11625,28433,34.1,2.7
0801910095,08019,095,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,10940,26874,33.5,2.7
0801910118,08019,118,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16579,42359,26.8,2.3
0801910118,08019,118,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16445,41783,27.8,2.3
0801910118,08019,118,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15590,40067,27.1,2.3
0801910118,08019,118,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,15591,39732,27.3,2.2
0801910120,08019,120,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12938,30490,29.9,2.5
0801910120,08019,120,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12404,29030,29.2,2.4
0801910120,08019,120,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,11987,28462,30.6,2.8
0801910120,08019,120,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,11924,28032,30.2,2.5
0801910125,08019,125,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12855,31534,25.4,2.2
0801910125,08019,125,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12392,30618,26.4,2.4
0801910125,08019,125,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12100,29928,27.2,2.4
0801910125,08019,125,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12149,30279,27.6,2.2
0801910127,08019,127,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14008,36672,28.4,2.4
0801910127,08019,127,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13905,36261,27.5,2.6
0801910127,08019,127,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,13536,34793,28.5,2.5
0801910127,08019,127,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13521,35246,27.9,2.3
0802001003,08020,003,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2018,16113,49797,30,2.5
0802001003,08020,003,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2017,15192,46274,30.4,2.5
0802001003,08020,003,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2016,14765,45920,31.3,2.7
0802001003,08020,003,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2015,14387,43706,31,2.5
0801910096,08019,096,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,16687,43885,31.5,2.8
0801910096,08019,096,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,16474,42815,32.1,2.7
0801910096,08019,096,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,15985,41524,31.9,2.8
0801910096,08019,096,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,16180,41255,32.2,2.8
0801910098,08019,098,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,15181,42492,27.3,2.3
0801910098,08019,098,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14246,40190,28.3,2.3
0801910098,08019,098,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14136,40263,28.5,2.5
0801910098,08019,098,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13213,37908,28.1,2.4
0801910113,08019,113,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12971,33126,29.7,2.6
0801910113,08019,113,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12751,32363,30.5,2.5
0801910113,08019,113,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12559,31370,31.8,2.8
0801910113,08019,113,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12172,30224,31.8,2.7
0801910115,08019,115,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12894,29819,25.8,2.3
0801910115,08019,115,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12677,29379,25.5,2.2
0801910115,08019,115,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12324,28606,26.9,2.4
0801910115,08019,115,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,11826,27602,28.1,2.5
0801910130,08019,130,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,13715,31274,28.4,2.6
0801910130,08019,130,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13434,30018,27.9,2.5
0801910130,08019,130,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,13457,29996,28,2.5
0801910130,08019,130,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13159,29809,29.2,2.5
0801910132,08019,132,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12785,32349,26.2,2.4
0801910132,08019,132,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,12199,30816,26.7,2.4
0801910132,08019,132,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12302,31038,27.3,2.4
0801910132,08019,132,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12541,31252,26.9,2.4
0801910237,08019,237,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,12274,27411,25.4,2.3
0801910237,08019,237,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,11997,27791,24.5,2.2
0801910237,08019,237,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,11887,27083,25.9,2.1
0801910237,08019,237,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,11378,25531,25.3,2.2
0802001002,08020,002,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2018,18554,54669,34.9,2.8
0802001002,08020,002,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2017,17626,51776,34.1,2.8
0802001002,08020,002,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2016,16781,50063,33.3,2.8
0802001002,08020,002,01,020,08,09,0802001,08020,Barcelona,Cataluña,ES,5,1,1,Begues,2015,16061,47573,34.6,2.8
0802202005,08022,005,02,022,08,09,0802202,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2018,9782,22859,28.7,2.7
0802202005,08022,005,02,022,08,09,0802202,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2017,9530,21939,29.4,2.9
0802202005,08022,005,02,022,08,09,0802202,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2016,9369,21855,30.5,2.9
0802202005,08022,005,02,022,08,09,0802202,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2015,9356,21819,30.7,2.9
0802204001,08022,001,04,022,08,09,0802204,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2018,14138,37070,29.8,2.5
0802204001,08022,001,04,022,08,09,0802204,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2017,13052,34668,32.2,2.6
0802204001,08022,001,04,022,08,09,0802204,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2016,12806,33064,32,2.7
0802204001,08022,001,04,022,08,09,0802204,08022,Barcelona,Cataluña,ES,5,1,1,Berga,2015,12670,33242,31.4,2.4
0801909074,08019,074,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14391,32919,26.8,2.3
0801909074,08019,074,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13641,31044,27.5,2.3
0801909074,08019,074,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,13699,30760,27.1,2.3
0801909074,08019,074,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13384,29977,29.2,2.7
0801909081,08019,081,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14811,35832,32.1,2.9
0801909081,08019,081,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14218,33709,31.5,2.7
0801909081,08019,081,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,13983,34342,33.2,3
0801909081,08019,081,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13321,32996,33.5,3.2
0801909088,08019,088,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14425,32545,30.4,2.8
0801909088,08019,088,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,13566,30737,31.2,2.9
0801909088,08019,088,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,12939,30315,32.3,3.1
0801909088,08019,088,09,019,08,09,0801909,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,12827,29619,31.9,3
0801910003,08019,003,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14824,34926,32.7,2.7
0801910003,08019,003,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14946,34507,33.7,2.7
0801910003,08019,003,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14066,33383,34.3,3.1
0801910003,08019,003,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13601,32584,33.9,3.2
0801910010,08019,010,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14927,33116,31.7,3
0801910010,08019,010,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14250,31537,32,2.9
0801910010,08019,010,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14518,31923,32.8,3.1
0801910010,08019,010,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,14299,32014,32.7,3
0801910017,08019,017,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,15176,36504,33.3,3.1
0801910017,08019,017,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14375,34611,35,3.2
0801910017,08019,017,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14436,34715,34.5,2.9
0801910017,08019,017,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,14083,33999,33,3.1
0801910028,08019,028,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2018,14860,38968,33.9,3.1
0801910028,08019,028,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2017,14285,37216,32.6,3
0801910028,08019,028,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2016,14093,36629,32.9,3
0801910028,08019,028,10,019,08,09,0801910,08019,Barcelona,Cataluña,ES,5,1,1,Barcelona,2015,13704,36339,32.5,3.1
